adult,genre_ids,id,original_language,original_title,popularity,release_date,title,video,vote_average,vote_count
FALSE,"['Adventure', 'Drama', 'Action']",147441,en,Exodus: Gods and Kings,23.419,12/12/2014,Exodus: Gods and Kings,FALSE,5.8,3001
FALSE,"['Adventure', 'Drama', 'Fantasy', 'Romance']",18239,en,The Twilight Saga: New Moon,20.027,11/20/2009,The Twilight Saga: New Moon,FALSE,5.8,5446
FALSE,"['Adventure', 'Comedy', 'Crime', 'Mystery']",426563,en,Holmes & Watson,14.766,12/25/2018,Holmes & Watson,FALSE,4.4,288
FALSE,"['Horror', 'Science Fiction', 'War']",438799,en,Overlord,18.002,11/9/2018,Overlord,FALSE,6.6,1193
FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",425,en,Ice Age,17.103,3/15/2002,Ice Age,FALSE,7.3,7870
FALSE,"['Animation', 'Comedy', 'Fantasy', 'Family']",360920,en,The Grinch,18.341,11/9/2018,The Grinch,FALSE,6.5,1194
FALSE,"['Crime', 'Drama']",103,en,Taxi Driver,17.125,2/8/1976,Taxi Driver,FALSE,8.2,5581
FALSE,['Drama'],514439,en,Breakthrough,17.421,4/18/2019,Breakthrough,FALSE,7.1,144
FALSE,"['Horror', 'Thriller']",424139,en,Halloween,22.841,10/19/2018,Halloween,FALSE,6.4,2256
FALSE,"['Adventure', 'Mystery', 'Science Fiction', 'Family']",158852,en,Tomorrowland,18.583,5/22/2015,Tomorrowland,FALSE,6.2,4756
FALSE,['Drama'],46853,it,Maladolescenza,16.414,7/7/1977,Playing with Love,FALSE,5.2,33
FALSE,"['Action', 'Adventure', 'Crime', 'Thriller']",10764,en,Quantum of Solace,21.749,10/31/2008,Quantum of Solace,FALSE,6.2,4638
FALSE,"['Action', 'Adventure', 'Comedy', 'Fantasy']",353486,en,Jumanji: Welcome to the Jungle,15.016,12/20/2017,Jumanji: Welcome to the Jungle,FALSE,6.7,7597
FALSE,"['Action', 'Adventure', 'Science Fiction']",1891,en,The Empire Strikes Back,19.242,5/21/1980,The Empire Strikes Back,FALSE,8.4,10192
FALSE,"['Adventure', 'Comedy', 'Fantasy']",762,en,Monty Python and the Holy Grail,20.161,3/14/1975,Monty Python and the Holy Grail,FALSE,7.8,3186
FALSE,"['Romance', 'Drama']",222935,en,The Fault in Our Stars,14.983,5/16/2014,The Fault in Our Stars,FALSE,7.6,7591
FALSE,"['Comedy', 'Romance']",15144,en,Sixteen Candles,16.136,5/4/1984,Sixteen Candles,FALSE,6.8,1120
FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",12230,en,One Hundred and One Dalmatians,16.301,1/25/1961,One Hundred and One Dalmatians,FALSE,7,3592
FALSE,"['Animation', 'Drama', 'Family']",3170,en,Bambi,15.006,8/21/1942,Bambi,FALSE,6.9,3157
FALSE,"['Action', 'Adventure', 'Thriller']",668,en,On Her Majesty's Secret Service,17.799,12/18/1969,On Her Majesty's Secret Service,FALSE,6.5,838
FALSE,"['Adventure', 'Animation', 'Family']",9732,en,The Lion King 2: Simba's Pride,18.463,10/26/1998,The Lion King 2: Simba's Pride,FALSE,6.9,2484
FALSE,['Comedy'],463272,en,Johnny English Strikes Again,14.015,10/26/2018,Johnny English Strikes Again,FALSE,6.2,1174
FALSE,"['Comedy', 'Drama', 'Romance']",455207,en,Crazy Rich Asians,16.303,8/15/2018,Crazy Rich Asians,FALSE,7.1,1681
FALSE,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",9738,en,Fantastic Four,15.506,7/8/2005,Fantastic Four,FALSE,5.7,5838
FALSE,"['Drama', 'Action', 'Adventure', 'History', 'War']",1495,en,Kingdom of Heaven,13.881,5/6/2005,Kingdom of Heaven,FALSE,6.7,2189
FALSE,"['Adventure', 'Animation', 'Family']",11238,en,Aladdin and the King of Thieves,13.727,8/13/1996,Aladdin and the King of Thieves,FALSE,6.2,1096
FALSE,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']",297761,en,Suicide Squad,17.097,8/5/2016,Suicide Squad,FALSE,5.9,14095
FALSE,"['Adventure', 'Drama']",399360,en,Alpha,15.335,8/17/2018,Alpha,FALSE,6,1277
FALSE,"['Comedy', 'Drama', 'Family']",196867,en,Annie,11.934,12/19/2014,Annie,FALSE,6.1,820
FALSE,"['Drama', 'Horror']",507076,fr,Climax,14.447,3/1/2019,Climax,FALSE,7.1,454
FALSE,"['Action', 'Adventure', 'Thriller']",660,en,Thunderball,15.061,12/29/1965,Thunderball,FALSE,6.7,1041
FALSE,"['Adventure', 'Fantasy', 'Drama', 'Romance']",50620,en,The Twilight Saga: Breaking Dawn - Part 2,19.369,11/16/2012,The Twilight Saga: Breaking Dawn - Part 2,FALSE,6.3,5390
FALSE,"['Drama', 'Action']",459910,en,Braven,18.493,2/2/2018,Braven,FALSE,5.9,389
FALSE,"['Action', 'Crime', 'Drama', 'Thriller']",949,en,Heat,14.912,12/15/1995,Heat,FALSE,7.8,3383
FALSE,"['Comedy', 'Family', 'Fantasy', 'Animation']",6477,en,Alvin and the Chipmunks,12.857,12/16/2007,Alvin and the Chipmunks,FALSE,5.7,2567
FALSE,"['Mystery', 'Science Fiction', 'Thriller']",238615,en,Self/less,20.762,7/10/2015,Self/less,FALSE,6.3,1891
FALSE,"['Action', 'Adventure', 'Fantasy']",18823,en,Clash of the Titans,11.5,4/2/2010,Clash of the Titans,FALSE,5.7,3855
FALSE,['Drama'],353326,en,The Man Who Knew Infinity,15.633,4/29/2016,The Man Who Knew Infinity,FALSE,7.2,737
FALSE,"['Action', 'Drama', 'History', 'War']",616,en,The Last Samurai,14.962,12/5/2003,The Last Samurai,FALSE,7.5,3609
FALSE,"['Drama', 'Horror', 'War']",5336,it,Salò o le 120 giornate di Sodoma,13.108,9/30/1977,"Salò, or the 120 Days of Sodom",FALSE,6.4,731
FALSE,"['Fantasy', 'Drama', 'Mystery']",141,en,Donnie Darko,15.918,10/26/2001,Donnie Darko,FALSE,7.8,7058
FALSE,"['Action', 'Drama', 'History', 'Thriller', 'War']",300671,en,13 Hours: The Secret Soldiers of Benghazi,12.508,1/15/2016,13 Hours: The Secret Soldiers of Benghazi,FALSE,7.1,1627
FALSE,"['Animation', 'Comedy', 'Family']",9982,en,Chicken Little,16.632,11/4/2005,Chicken Little,FALSE,5.8,2140
FALSE,"['Action', 'Adventure', 'Thriller', 'War']",1370,en,Rambo III,15.154,5/24/1988,Rambo III,FALSE,5.9,1412
FALSE,"['Crime', 'Drama', 'Mystery', 'Thriller']",169917,en,A Walk Among the Tombstones,18.62,9/19/2014,A Walk Among the Tombstones,FALSE,6.3,1733
FALSE,"['Comedy', 'Horror']",296503,en,Dude Bro Party Massacre III,23.692,6/13/2015,Dude Bro Party Massacre III,FALSE,5.9,38
FALSE,"['Action', 'Fantasy', 'Horror', 'Science Fiction']",19901,en,Daybreakers,14.848,10/1/2009,Daybreakers,FALSE,6.2,1047
FALSE,"['Action', 'Science Fiction', 'Adventure']",582083,ja,仮面ライダービルドNEW WORLD　仮面ライダーグリス,14.361,11/27/2019,Kamen Rider Build NEW WORLD: Kamen Rider Grease,FALSE,0,0
FALSE,"['Romance', 'Drama']",419478,en,Midnight Sun,15.447,3/23/2018,Midnight Sun,FALSE,7.7,1778
FALSE,"['Crime', 'Drama', 'Thriller']",629,en,The Usual Suspects,13.851,8/16/1995,The Usual Suspects,FALSE,8.2,5891
FALSE,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance', 'Family']",11970,en,Hercules,18.121,6/27/1997,Hercules,FALSE,7.5,4053
FALSE,"['Drama', 'History', 'Mystery', 'Thriller']",891,en,All the President's Men,18.232,4/4/1976,All the President's Men,FALSE,7.7,809
FALSE,"['Crime', 'Drama']",470044,en,The Hate U Give,15.422,10/19/2018,The Hate U Give,FALSE,8.2,770
FALSE,"['TV Movie', 'Drama', 'Family']",20497,en,Ballet Shoes,15.435,8/26/2008,Ballet Shoes,FALSE,6.4,178
FALSE,"['Action', 'Crime', 'Drama', 'Thriller']",471507,en,Destroyer,12.847,12/25/2018,Destroyer,FALSE,6,240
FALSE,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']",440,en,Aliens vs Predator: Requiem,12.172,12/25/2007,Aliens vs Predator: Requiem,FALSE,4.9,1340
FALSE,"['Adventure', 'Fantasy']",68737,en,Seventh Son,20.196,2/6/2015,Seventh Son,FALSE,5.3,1605
FALSE,"['Action', 'Adventure', 'Thriller']",658,en,Goldfinger,17.882,12/25/1964,Goldfinger,FALSE,7.4,1787
FALSE,"['Romance', 'Comedy']",544,en,There's Something About Mary,12.707,7/15/1998,There's Something About Mary,FALSE,6.5,3017
FALSE,"['Action', 'Adventure', 'Fantasy']",1734,en,The Mummy Returns,15.134,5/4/2001,The Mummy Returns,FALSE,6.2,4105
FALSE,"['Adventure', 'Animation', 'Fantasy']",81,ja,風の谷のナウシカ,16.331,6/13/1985,Nausicaä of the Valley of the Wind,FALSE,7.9,1511
FALSE,"['Comedy', 'Horror']",747,en,Shaun of the Dead,16.907,9/24/2004,Shaun of the Dead,FALSE,7.5,4716
FALSE,"['Animation', 'Comedy', 'Family']",7518,en,Over the Hedge,11.622,5/19/2006,Over the Hedge,FALSE,6.4,2481
FALSE,"['Drama', 'Horror', 'Science Fiction']",3035,en,Frankenstein,17.541,11/21/1931,Frankenstein,FALSE,7.5,649
FALSE,"['Drama', 'Mystery', 'Thriller']",449459,en,The Vanishing,11.018,1/4/2019,The Vanishing,FALSE,5.4,195
FALSE,"['Comedy', 'Romance']",41280,en,Private Lessons,14.574,8/26/1981,Private Lessons,FALSE,5.7,35
FALSE,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",484247,en,A Simple Favor,17.086,9/14/2018,A Simple Favor,FALSE,6.6,2055
FALSE,"['Adventure', 'Comedy', 'Fantasy', 'Family']",420814,en,Christopher Robin,13.827,8/3/2018,Christopher Robin,FALSE,7.4,1449
FALSE,"['Drama', 'Romance']",12405,en,Slumdog Millionaire,10.156,11/12/2008,Slumdog Millionaire,FALSE,7.7,6191
FALSE,"['Action', 'Adventure', 'Science Fiction']",9804,en,Waterworld,13.409,7/28/1995,Waterworld,FALSE,6,1947
FALSE,"['Animation', 'Family']",13004,en,Barbie and the Diamond Castle,17.028,9/9/2008,Barbie and the Diamond Castle,FALSE,7,400
FALSE,"['Action', 'Fantasy', 'Horror', 'Science Fiction', 'Western']",353491,en,The Dark Tower,16.897,8/4/2017,The Dark Tower,FALSE,5.6,3044
FALSE,"['Action', 'Comedy', 'Crime']",412988,en,The Happytime Murders,10.901,8/24/2018,The Happytime Murders,FALSE,5.7,466
FALSE,"['Adventure', 'Science Fiction']",299687,en,The 5th Wave,11.968,1/15/2016,The 5th Wave,FALSE,5.9,3832
FALSE,"['Adventure', 'Action', 'Fantasy']",1735,en,The Mummy: Tomb of the Dragon Emperor,14.373,7/31/2008,The Mummy: Tomb of the Dragon Emperor,FALSE,5.3,2667
FALSE,"['Horror', 'Science Fiction']",11549,en,Invasion of the Body Snatchers,17.775,2/5/1956,Invasion of the Body Snatchers,FALSE,7.5,438
FALSE,"['Action', 'Fantasy']",512901,zh,神探蒲松齡,12.659,2/5/2019,The Knight of Shadows: Between Yin and Yang,FALSE,5.4,8
FALSE,"['Animation', 'Comedy', 'Family']",11430,en,The Lion King 1½,15.156,2/9/2004,The Lion King 1½,FALSE,6.5,1739
FALSE,"['Adventure', 'Animation', 'Romance', 'Family']",15969,en,The Return of Jafar,14.617,5/20/1994,The Return of Jafar,FALSE,5.8,1029
FALSE,"['Horror', 'Science Fiction', 'Thriller']",170,en,28 Days Later,10.049,6/27/2003,28 Days Later,FALSE,7.2,3453
FALSE,"['Mystery', 'Science Fiction', 'Thriller']",63,en,Twelve Monkeys,13.287,12/29/1995,Twelve Monkeys,FALSE,7.6,4499
FALSE,"['Action', 'Crime', 'Drama']",487680,en,The Kitchen,15.962,8/9/2019,The Kitchen,FALSE,6,48
FALSE,"['Drama', 'Crime']",61952,ko,바람난 가족,14.979,9/9/2003,A Good Lawyer's Wife,FALSE,6.5,22
FALSE,"['Action', 'Crime', 'Horror', 'Thriller']",755,en,From Dusk Till Dawn,15.392,1/19/1996,From Dusk Till Dawn,FALSE,7,3188
FALSE,"['Animation', 'Family', 'Comedy']",80321,en,Madagascar 3: Europe's Most Wanted,14.426,6/8/2012,Madagascar 3: Europe's Most Wanted,FALSE,6.5,3553
FALSE,"['Romance', 'Drama']",11036,en,The Notebook,13.573,6/25/2004,The Notebook,FALSE,7.9,6490
FALSE,"['Crime', 'Drama']",154400,en,The Drop,17.943,9/12/2014,The Drop,FALSE,6.7,1268
FALSE,"['Action', 'Thriller', 'Crime']",1701,en,Con Air,11.271,6/1/1997,Con Air,FALSE,6.6,2233
FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",950,en,Ice Age: The Meltdown,17.145,3/31/2006,Ice Age: The Meltdown,FALSE,6.6,6097
FALSE,"['Drama', 'Mystery', 'Thriller']",491584,ko,버닝,12.137,11/9/2018,Burning,FALSE,7.4,393
FALSE,"['Horror', 'Thriller']",532671,en,The Prodigy,12.991,2/8/2019,The Prodigy,FALSE,6.1,371
FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",46195,en,Rio,11.35,4/15/2011,Rio,FALSE,6.6,3886
FALSE,"['Drama', 'Romance']",337167,en,Fifty Shades Freed,26.174,2/9/2018,Fifty Shades Freed,FALSE,6.2,3716
FALSE,"['Science Fiction', 'Action', 'Drama', 'Thriller']",68724,en,Elysium,13.801,8/9/2013,Elysium,FALSE,6.4,5602
FALSE,"['Drama', 'Fantasy', 'Mystery', 'Thriller', 'Romance']",4922,en,The Curious Case of Benjamin Button,12.041,12/25/2008,The Curious Case of Benjamin Button,FALSE,7.5,7024
FALSE,['Drama'],451915,en,Beautiful Boy,13.576,10/12/2018,Beautiful Boy,FALSE,7.6,625
FALSE,['Horror'],377,en,A Nightmare on Elm Street,12.854,11/15/1984,A Nightmare on Elm Street,FALSE,7.3,2557
FALSE,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,13.413,6/3/2016,Teenage Mutant Ninja Turtles: Out of the Shadows,FALSE,5.9,1954
FALSE,"['Thriller', 'Romance']",255343,en,Escobar: Paradise Lost,13.261,10/11/2014,Escobar: Paradise Lost,FALSE,6.3,500
FALSE,"['Fantasy', 'Drama', 'Romance']",162,en,Edward Scissorhands,12.746,12/7/1990,Edward Scissorhands,FALSE,7.7,7745
FALSE,"['Action', 'Fantasy', 'Horror', 'Thriller']",1250,en,Ghost Rider,17.079,2/16/2007,Ghost Rider,FALSE,5.4,3389
FALSE,"['Adventure', 'Comedy', 'Drama']",334533,en,Captain Fantastic,13.597,7/8/2016,Captain Fantastic,FALSE,8,3651
FALSE,"['Action', 'Crime', 'Mystery', 'Thriller']",287948,en,The Transporter Refueled,11.056,9/4/2015,The Transporter Refueled,FALSE,5.4,876
FALSE,"['Action', 'Adventure', 'Thriller']",1669,en,The Hunt for Red October,12.444,3/2/1990,The Hunt for Red October,FALSE,7.4,1624
FALSE,"['Action', 'Animation', 'Adventure', 'Family']",274862,en,The Lego Ninjago Movie,14.086,9/22/2017,The Lego Ninjago Movie,FALSE,6.3,450
FALSE,"['Drama', 'Family']",406997,en,Wonder,14.811,11/17/2017,Wonder,FALSE,8.2,4215
FALSE,['Horror'],242512,en,Ouija,15.891,10/24/2014,Ouija,FALSE,5.1,1758
FALSE,"['Action', 'Drama', 'War']",792,en,Platoon,14.243,12/19/1986,Platoon,FALSE,7.7,2232
FALSE,"['Action', 'Adventure', 'Crime']",1637,en,Speed,14.427,6/9/1994,Speed,FALSE,7,3246
FALSE,"['Action', 'Thriller', 'Crime']",187,en,Sin City,14.96,4/1/2005,Sin City,FALSE,7.4,4777
FALSE,"['Action', 'Animation', 'Comedy', 'Family']",12242,en,Mulan II,11.752,11/13/2004,Mulan II,FALSE,6.3,1178
FALSE,['Western'],391,it,Per un pugno di dollari,17.916,1/18/1967,A Fistful of Dollars,FALSE,7.9,1944
FALSE,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",64635,en,Total Recall,13.36,8/3/2012,Total Recall,FALSE,5.9,3588
FALSE,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",563,en,Starship Troopers,13.353,11/7/1997,Starship Troopers,FALSE,6.8,2563
FALSE,"['Adventure', 'Drama', 'Western']",44264,en,True Grit,15.649,12/22/2010,True Grit,FALSE,7.2,2954
FALSE,"['Mystery', 'Adventure', 'Comedy']",9637,en,Scooby-Doo,11.51,6/14/2002,Scooby-Doo,FALSE,5.7,2113
FALSE,['Drama'],489,en,Good Will Hunting,13.368,12/5/1997,Good Will Hunting,FALSE,8.1,6195
FALSE,"['Adventure', 'Animation', 'Romance', 'Family']",10530,en,Pocahontas,16.613,6/16/1995,Pocahontas,FALSE,6.9,3363
FALSE,"['Action', 'Drama']",744,en,Top Gun,14.993,5/16/1986,Top Gun,FALSE,6.9,3316
FALSE,"['Drama', 'Thriller']",612152,en,Secret Obsession,14.307,7/18/2019,Secret Obsession,FALSE,5.4,459
FALSE,"['Action', 'Comedy', 'Science Fiction']",2614,en,Innerspace,13.311,6/30/1987,Innerspace,FALSE,6.8,599
FALSE,"['Action', 'Adventure', 'Fantasy', 'Thriller']",1996,en,Lara Croft: Tomb Raider – The Cradle of Life,14.453,7/21/2003,Lara Croft: Tomb Raider – The Cradle of Life,FALSE,5.7,2638
FALSE,"['Drama', 'Music', 'Romance']",88,en,Dirty Dancing,13.218,8/21/1987,Dirty Dancing,FALSE,7.3,3148
FALSE,"['Adventure', 'Action', 'Thriller']",36643,en,The World Is Not Enough,17.984,11/19/1999,The World Is Not Enough,FALSE,6.2,1509
FALSE,"['Adventure', 'History']",665,en,Ben-Hur,10.972,11/18/1959,Ben-Hur,FALSE,7.7,1242
FALSE,"['Drama', 'Fantasy']",419831,en,I Kill Giants,11.069,3/23/2018,I Kill Giants,FALSE,6.1,663
FALSE,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",44912,en,Green Lantern,14.274,6/17/2011,Green Lantern,FALSE,5.1,4467
FALSE,"['Drama', 'War']",600,en,Full Metal Jacket,14.195,6/26/1987,Full Metal Jacket,FALSE,8.1,5518
FALSE,"['Drama', 'Romance']",12163,en,The Wrestler,9.525,10/12/2008,The Wrestler,FALSE,7.5,1928
FALSE,"['Animation', 'Family', 'Adventure', 'Comedy']",13053,en,Bolt,12.629,11/21/2008,Bolt,FALSE,6.4,3571
FALSE,"['Drama', 'Horror']",9552,en,The Exorcist,14.666,12/26/1973,The Exorcist,FALSE,7.6,4112
FALSE,['Fantasy'],487083,en,Paradise Hills,22.74,11/1/2019,Paradise Hills,FALSE,4.8,11
FALSE,"['Comedy', 'Drama', 'Family']",491418,en,Instant Family,17.846,11/16/2018,Instant Family,FALSE,7.6,960
FALSE,"['Comedy', 'Music']",353616,en,Pitch Perfect 3,11.171,12/22/2017,Pitch Perfect 3,FALSE,6.5,2016
FALSE,"['Action', 'Adventure', 'Thriller']",709,en,Licence to Kill,16.04,7/14/1989,Licence to Kill,FALSE,6.2,950
FALSE,"['Crime', 'Drama', 'Mystery', 'Thriller']",65754,en,The Girl with the Dragon Tattoo,13.156,12/14/2011,The Girl with the Dragon Tattoo,FALSE,7.3,4123
FALSE,"['Drama', 'Romance']",10068,en,Nine 1/2 Weeks,9.93,2/21/1986,Nine 1/2 Weeks,FALSE,5.9,392
FALSE,"['Adventure', 'Animation', 'Family']",10009,en,Brother Bear,13.714,10/23/2003,Brother Bear,FALSE,7.2,3054
FALSE,"['Action', 'Adventure', 'Drama']",20662,en,Robin Hood,13.699,5/14/2010,Robin Hood,FALSE,6.3,2685
FALSE,"['Comedy', 'Crime', 'Drama', 'Thriller']",184,en,Jackie Brown,9.953,12/24/1997,Jackie Brown,FALSE,7.3,3237
FALSE,['Horror'],10014,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,10.714,11/1/1985,A Nightmare on Elm Street Part 2: Freddy's Revenge,FALSE,5.8,797
FALSE,"['Action', 'Adventure', 'Comedy', 'Family']",417320,en,Descendants 2,12.87,7/21/2017,Descendants 2,FALSE,7.3,814
FALSE,"['Drama', 'Family', 'Comedy']",400928,en,Gifted,13.858,4/12/2017,Gifted,FALSE,7.9,2182
FALSE,"['Action', 'Fantasy', 'Science Fiction', 'Thriller']",834,en,Underworld: Evolution,11.44,1/20/2006,Underworld: Evolution,FALSE,6.5,2431
FALSE,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",460885,en,Mandy,13.519,9/13/2018,Mandy,FALSE,6.2,691
FALSE,"['Crime', 'Thriller', 'Drama']",302946,en,The Accountant,11.802,10/14/2016,The Accountant,FALSE,6.9,3508
FALSE,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Family']",137106,en,The Lego Movie,12.647,2/7/2014,The Lego Movie,FALSE,7.4,5016
FALSE,"['Horror', 'Thriller']",371608,en,The Strangers: Prey at Night,10.567,3/9/2018,The Strangers: Prey at Night,FALSE,5.4,691
FALSE,['Drama'],455558,en,11-Sep,13.917,9/8/2017,11-Sep,FALSE,4.9,112
FALSE,"['Action', 'Thriller']",1573,en,Die Hard 2,15.989,7/2/1990,Die Hard 2,FALSE,6.8,3115
FALSE,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",2668,en,Sleepy Hollow,11.675,11/18/1999,Sleepy Hollow,FALSE,7.1,3637
FALSE,"['Science Fiction', 'Thriller']",396806,en,Anon,13.087,5/4/2018,Anon,FALSE,5.8,737
FALSE,"['Romance', 'Drama', 'Action']",63815,ta,சம்திங் சம்திங் உனக்கும் எனக்கும்,17.388,6/18/2006,Something Something... Unakkum Enakkum,FALSE,6.8,12
FALSE,"['Action', 'Adventure', 'Fantasy']",522417,en,The Scorpion King: Book of Souls,14.85,10/23/2018,The Scorpion King: Book of Souls,FALSE,5.3,82
FALSE,"['Drama', 'Romance']",261776,es,El tercero,24.37,6/28/2014,The Third One,FALSE,6,17
FALSE,[],625957,en,UFC 242: Khabib vs. Poirier,7.823,9/7/2019,UFC 242: Khabib vs. Poirier,FALSE,6.5,2
FALSE,"['Mystery', 'Thriller', 'Horror']",439015,en,Slender Man,10.284,8/10/2018,Slender Man,FALSE,4,823
FALSE,"['Drama', 'Science Fiction', 'Thriller']",333371,en,10 Cloverfield Lane,15.878,3/11/2016,10 Cloverfield Lane,FALSE,6.9,4801
FALSE,"['Adventure', 'Animation', 'Comedy']",153518,en,The Angry Birds Movie,12.825,5/20/2016,The Angry Birds Movie,FALSE,6,1971
FALSE,"['Science Fiction', 'Horror', 'Action']",492336,en,Deep Blue Sea 2,12.134,4/17/2018,Deep Blue Sea 2,FALSE,4.5,203
FALSE,"['Drama', 'Thriller']",515741,en,Angel of Mine,14.592,8/30/2019,Angel of Mine,FALSE,5.8,13
FALSE,"['Thriller', 'Mystery', 'Drama', 'Horror']",470229,en,Summer of 84,11.642,8/10/2018,Summer of 84,FALSE,6.8,425
FALSE,"['Action', 'Thriller']",36955,en,True Lies,13.332,7/15/1994,True Lies,FALSE,6.9,2048
FALSE,"['Science Fiction', 'Thriller', 'Romance']",38050,en,The Adjustment Bureau,11.391,3/4/2011,The Adjustment Bureau,FALSE,6.7,2720
FALSE,"['Action', 'Fantasy', 'Adventure']",9334,en,The Scorpion King,15.213,4/19/2002,The Scorpion King,FALSE,5.4,1737
FALSE,"['Adventure', 'Fantasy', 'Comedy', 'Family']",879,en,Hook,11.106,12/11/1991,Hook,FALSE,6.9,3087
FALSE,"['Comedy', 'Crime', 'Science Fiction']",816,en,Austin Powers: International Man of Mystery,11.995,5/2/1997,Austin Powers: International Man of Mystery,FALSE,6.5,1841
FALSE,"['Crime', 'Drama']",10734,en,Escape from Alcatraz,15.866,6/22/1979,Escape from Alcatraz,FALSE,7.5,1238
FALSE,['Drama'],1371,en,Rocky III,12.954,5/28/1982,Rocky III,FALSE,6.7,1992
FALSE,"['Crime', 'Thriller', 'Action']",201088,en,Blackhat,14.454,1/16/2015,Blackhat,FALSE,5.3,1197
FALSE,"['Action', 'Adventure', 'Science Fiction']",166424,en,Fantastic Four,15.741,8/7/2015,Fantastic Four,FALSE,4.4,3970
FALSE,"['Drama', 'Music', 'Romance']",27,en,9 Songs,11.116,9/9/2004,9 Songs,FALSE,5,181
FALSE,"['Drama', 'War']",423,en,The Pianist,11.792,12/4/2002,The Pianist,FALSE,8.3,4274
FALSE,"['Horror', 'Mystery', 'Thriller']",622,en,The Ninth Gate,12.532,3/10/2000,The Ninth Gate,FALSE,6.4,1480
FALSE,"['Animation', 'Science Fiction', 'Crime', 'Mystery', 'War']",553837,ja,コードギアス 復活のルルーシュ,19.943,2/9/2019,Code Geass: Lelouch of the Re;Surrection,FALSE,1,1
FALSE,"['Crime', 'Drama', 'Mystery', 'Thriller']",395834,en,Wind River,13.686,8/4/2017,Wind River,FALSE,7.4,2597
FALSE,['Comedy'],617200,id,Warkop DKI Reborn,23.752,9/12/2019,Warkop DKI Reborn,FALSE,6,1
FALSE,"['Crime', 'Drama']",10474,en,The Basketball Diaries,11.237,4/21/1995,The Basketball Diaries,FALSE,7.3,935
FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",137116,en,Smurfs: The Lost Village,10.522,4/7/2017,Smurfs: The Lost Village,FALSE,6.1,784
FALSE,"['Science Fiction', 'Horror', 'Action']",9348,en,Species,12.152,7/7/1995,Species,FALSE,5.7,748
FALSE,"['Crime', 'Horror']",41439,en,Saw 3D,16.855,10/28/2010,Saw 3D,FALSE,6,1571
